country,year,iso_code,population,gdp,energy_per_gdp,primary_energy_consumption,electricity_generation,energy_per_capita,greenhouse_gas_emissions,fossil_fuel_consumption,renewables_consumption,renewables_share_energy,decade
Algeria,2000,DZA,30774624.0,208554147840.0,1.438,299.946,23.89,9746.524,12.14,299.786,0.16,0.053,Década 2000
Algeria,2001,DZA,31200984.0,223420301312.0,1.391,310.813,25.03,9961.64,12.67,310.61,0.203,0.065,Década 2000
Algeria,2002,DZA,31624700.0,245360885760.0,1.312,321.951,26.0,10180.35,13.19,321.784,0.166,0.052,Década 2000
Algeria,2003,DZA,32055882.0,273568645120.0,1.232,336.922,27.8,10510.461,14.01,336.154,0.769,0.228,Década 2000
Algeria,2004,DZA,32510184.0,296773615616.0,1.179,349.778,29.39,10759.022,14.79,349.055,0.723,0.207,Década 2000
Algeria,2005,DZA,32956690.0,326854475776.0,1.121,366.272,31.91,11113.723,15.97,364.681,1.59,0.434,Década 2000
Algeria,2006,DZA,33435082.0,345705349120.0,1.097,379.22,33.12,11341.98,16.68,378.601,0.619,0.163,Década 2000
Algeria,2007,DZA,33983836.0,371665207296.0,1.075,399.64,34.97,11759.701,17.68,399.001,0.639,0.16,Década 2000
Algeria,2008,DZA,34569592.0,395658559488.0,1.071,423.557,37.83,12252.297,19.14,422.762,0.795,0.188,Década 2000
Algeria,2009,DZA,35196040.0,418247671808.0,1.073,448.859,36.21,12753.12,18.23,447.904,0.955,0.213,Década 2000
Algeria,2010,DZA,35856348.0,450705883136.0,0.974,438.995,42.99,12243.156,21.65,438.489,0.505,0.115,Década 2010
Algeria,2011,DZA,36543548.0,482034778112.0,0.964,464.488,48.17,12710.541,24.16,463.396,1.093,0.235,Década 2010
Algeria,2012,DZA,37260568.0,497923358720.0,1.02,507.672,53.98,13624.909,26.97,506.532,1.14,0.225,Década 2010
Algeria,2013,DZA,38000628.0,511887736832.0,1.049,536.977,56.32,14130.735,28.41,536.629,0.348,0.065,Década 2010
Algeria,2014,DZA,38760168.0,531308085248.0,1.102,585.613,60.4,15108.635,30.52,584.925,0.688,0.118,Década 2010
Algeria,2015,DZA,39543148.0,551519125504.0,1.12,617.518,64.68,15616.311,32.61,616.92,0.598,0.097,Década 2010
Algeria,2016,DZA,40339328.0,574696128512.0,1.074,616.996,66.77,15295.143,33.65,616.096,0.9,0.146,Década 2010
Algeria,2017,DZA,41136548.0,582167232512.0,1.072,623.795,71.5,15164.0,36.0,622.254,1.541,0.247,Década 2010
Algeria,2018,DZA,41927008.0,590317551616.0,1.134,669.62,72.1,15971.084,36.13,667.688,1.931,0.288,Década 2010
Argentina,2000,ARG,37070772.0,536481038336.0,1.303,698.777,85.25,18849.811,26.64,595.418,85.832,12.283,Década 2000
Argentina,2001,ARG,37480492.0,515221291008.0,1.325,682.524,86.49,18210.119,22.69,553.856,108.769,15.936,Década 2000
Argentina,2002,ARG,37885024.0,461203406848.0,1.419,654.474,81.15,17275.256,20.88,531.831,106.339,16.248,Década 2000
Argentina,2003,ARG,38278164.0,504301027328.0,1.391,701.506,88.14,18326.521,24.46,579.387,101.063,14.407,Década 2000
Argentina,2004,ARG,38668796.0,552377778176.0,1.348,744.817,95.69,19261.457,30.43,632.297,90.76,12.186,Década 2000
Argentina,2005,ARG,39070504.0,604065431552.0,1.309,790.507,100.86,20232.844,32.25,670.516,101.106,12.79,Década 2000
Argentina,2006,ARG,39476856.0,655699017728.0,1.267,830.543,111.4,21038.723,35.68,697.754,111.707,13.45,Década 2000
Argentina,2007,ARG,39876116.0,718084636672.0,1.205,865.645,110.85,21708.369,39.83,754.091,91.872,10.613,Década 2000
Argentina,2008,ARG,40273768.0,750663630848.0,1.169,877.178,114.75,21780.381,42.03,765.599,91.641,10.447,Década 2000
Argentina,2009,ARG,40684344.0,709525635072.0,1.202,852.511,116.3,20954.271,40.82,730.004,100.577,11.798,Década 2000
Argentina,2010,ARG,41100124.0,784986275840.0,1.126,883.969,119.64,21507.703,43.89,761.782,102.984,11.65,Década 2010
Argentina,2011,ARG,41520736.0,835970465792.0,1.087,909.091,122.75,21894.867,47.15,792.928,99.221,10.914,Década 2010
Argentina,2012,ARG,41952364.0,827404779520.0,1.141,943.706,128.69,22494.715,50.7,830.823,96.039,10.177,Década 2010
Argentina,2013,ARG,42388268.0,847305113600.0,1.158,981.398,132.31,23152.588,50.9,857.796,107.369,10.94,Década 2010
Argentina,2014,ARG,42824064.0,825981468672.0,1.186,979.858,131.81,22881.006,50.91,857.357,108.166,11.039,Década 2010
Argentina,2015,ARG,43257064.0,847854960640.0,1.176,996.94,137.79,23046.873,53.88,870.15,108.6,10.893,Década 2010
Argentina,2016,ARG,43668236.0,828372942848.0,1.198,992.424,139.64,22726.455,55.15,870.194,100.947,10.172,Década 2010
Argentina,2017,ARG,44054616.0,850482233344.0,1.166,991.397,138.57,22503.818,52.86,867.003,108.847,10.979,Década 2010
Argentina,2018,ARG,44413592.0,829373284352.0,1.187,984.346,139.79,22163.16,51.42,855.356,111.543,11.332,Década 2010
Australia,2000,AUS,19017968.0,691886620672.0,1.887,1305.259,198.16,68632.961,143.8,1253.194,52.065,3.989,Década 2000
Australia,2001,AUS,19248146.0,713625763840.0,1.843,1315.385,211.73,68338.281,152.06,1264.47,50.915,3.871,Década 2000
Australia,2002,AUS,19475842.0,746683498496.0,1.797,1341.745,214.64,68892.781,152.48,1288.995,52.75,3.931,Década 2000
Australia,2003,AUS,19699004.0,773868617728.0,1.759,1360.862,213.63,69082.789,151.15,1306.224,54.638,4.015,Década 2000
Australia,2004,AUS,19925060.0,809419735040.0,1.735,1404.444,223.07,70486.32,158.96,1347.753,56.691,4.037,Década 2000
Australia,2005,AUS,20171732.0,840554577920.0,1.678,1410.35,215.7,69917.164,154.36,1349.514,60.836,4.314,Década 2000
Australia,2006,AUS,20467032.0,868838998016.0,1.693,1470.838,219.91,71863.758,155.57,1408.571,62.267,4.233,Década 2000
Australia,2007,AUS,20830832.0,913875861504.0,1.648,1506.167,229.52,72304.695,161.61,1446.271,59.896,3.977,Década 2000
Australia,2008,AUS,21247876.0,942108901376.0,1.626,1531.745,229.55,72089.344,162.49,1475.357,56.389,3.681,Década 2000
Australia,2009,AUS,21660898.0,964937515008.0,1.564,1509.545,234.74,69689.844,165.06,1450.366,59.178,3.92,Década 2000
Australia,2010,AUS,22019166.0,994067742720.0,1.518,1508.839,233.63,68523.875,160.29,1443.765,65.073,4.313,Década 2010
Australia,2011,AUS,22357032.0,1026035417088.0,1.519,1558.602,240.89,69714.188,160.52,1469.942,88.66,5.688,Década 2010
Australia,2012,AUS,22729272.0,1064162361344.0,1.443,1536.113,233.38,67583.031,154.79,1448.736,87.377,5.688,Década 2010
Australia,2013,AUS,23111788.0,1087110184960.0,1.431,1555.586,229.98,67307.039,145.42,1454.284,101.302,6.512,Década 2010
Australia,2014,AUS,23469578.0,1117472423936.0,1.402,1566.458,241.61,66744.195,152.38,1472.994,93.464,5.967,Década 2010
Australia,2015,AUS,23820240.0,1145386827776.0,1.398,1601.552,230.84,67234.93,148.04,1500.939,100.613,6.282,Década 2010
Australia,2016,AUS,24195706.0,1176481300480.0,1.366,1606.766,246.07,66407.094,155.98,1491.312,115.454,7.186,Década 2010
Australia,2017,AUS,24590336.0,1205343092736.0,1.329,1601.97,249.91,65146.316,155.27,1493.95,108.02,6.743,Década 2010
Australia,2018,AUS,24979228.0,1238559621120.0,1.312,1625.465,250.38,65072.668,154.81,1490.901,134.564,8.278,Década 2010
Austria,2000,AUT,8010425.0,280410161152.0,1.396,391.416,59.85,48863.281,11.88,262.425,128.991,32.955,Década 2000
Austria,2001,AUT,8039633.0,285335945216.0,1.421,405.367,61.06,50421.105,13.52,280.447,124.921,30.817,Década 2000
Austria,2002,AUT,8078994.0,291225468928.0,1.394,406.007,60.69,50254.641,13.31,282.885,123.122,30.325,Década 2000
Austria,2003,AUT,8120105.0,294604374016.0,1.393,410.254,58.06,50523.203,15.82,307.114,103.14,25.141,Década 2000
Austria,2004,AUT,8171215.0,303786426368.0,1.376,417.87,61.93,51139.312,15.61,302.397,115.473,27.634,Década 2000
Austria,2005,AUT,8227034.0,311537598464.0,1.366,425.459,64.49,51714.719,16.11,306.634,118.825,27.929,Década 2000
Austria,2006,AUT,8267771.0,323263922176.0,1.302,421.009,62.28,50921.684,15.4,300.716,120.292,28.572,Década 2000
Austria,2007,AUT,8294720.0,336315973632.0,1.225,411.992,62.91,49669.195,14.37,284.412,127.58,30.967,Década 2000
Austria,2008,AUT,8321134.0,342890905600.0,1.225,420.009,64.5,50475.008,14.19,288.421,131.589,31.33,Década 2000
Austria,2009,AUT,8342939.0,331192238080.0,1.228,406.845,66.3,48765.184,13.22,267.23,139.615,34.317,Década 2000
Austria,2010,AUT,8362829.0,338927091712.0,1.24,420.157,67.91,50240.961,15.59,287.39,132.767,31.599,Década 2010
Austria,2011,AUT,8391201.0,349843128320.0,1.132,396.069,62.26,47200.484,14.89,275.227,120.841,30.51,Década 2010
Austria,2012,AUT,8429641.0,352450904064.0,1.176,414.524,68.7,49174.594,12.83,265.732,148.792,35.895,Década 2010
Austria,2013,AUT,8479542.0,352913752064.0,1.165,411.203,64.59,48493.574,11.12,266.151,145.053,35.275,Década 2010
Austria,2014,AUT,8546066.0,355364634624.0,1.111,394.798,61.62,46196.465,9.34,250.132,144.666,36.643,Década 2010
Austria,2015,AUT,8642422.0,358988120064.0,1.1,394.844,61.85,45686.785,10.79,256.637,138.208,35.003,Década 2010
Austria,2016,AUT,8736491.0,364218286080.0,1.12,407.984,65.25,46698.785,10.55,262.339,145.645,35.699,Década 2010
Austria,2017,AUT,8797497.0,373237972992.0,1.118,417.204,67.42,47423.047,11.56,273.11,144.094,34.538,Década 2010
Austria,2018,AUT,8840518.0,382269456384.0,1.068,408.313,65.04,46186.543,10.79,267.331,140.982,34.528,Década 2010
Azerbaijan,2000,AZE,8190341.0,34255695872.0,3.855,132.055,17.65,16123.289,9.6,127.519,4.536,3.435,Década 2000
Azerbaijan,2001,AZE,8282030.0,36862193664.0,3.451,127.227,17.9,15361.87,9.87,123.405,3.822,3.004,Década 2000
Azerbaijan,2002,AZE,8372128.0,40295239680.0,3.117,125.609,18.47,15003.191,9.69,119.713,5.896,4.694,Década 2000
Azerbaijan,2003,AZE,8462335.0,44994662400.0,3.023,136.035,20.13,16075.374,10.41,128.872,7.163,5.266,Década 2000
Azerbaijan,2004,AZE,8556168.0,50107478016.0,3.071,153.898,20.49,17986.783,10.46,145.959,7.939,5.159,Década 2000
Azerbaijan,2005,AZE,8656243.0,64019197952.0,2.606,166.837,20.1,19273.648,10.09,158.22,8.617,5.165,Década 2000
Azerbaijan,2006,AZE,8763353.0,87026458624.0,1.886,164.092,22.32,18724.746,11.66,156.927,7.165,4.366,Década 2000
Azerbaijan,2007,AZE,8878408.0,109944250368.0,1.374,151.071,20.65,17015.564,10.77,144.387,6.684,4.425,Década 2000
Azerbaijan,2008,AZE,8999697.0,123129995264.0,1.238,152.393,20.45,16933.111,10.73,146.121,6.272,4.116,Década 2000
Azerbaijan,2009,AZE,9119630.0,136020254720.0,0.962,130.857,17.86,14348.922,9.03,124.404,6.453,4.931,Década 2000
Azerbaijan,2010,AZE,9237203.0,144296296448.0,0.894,128.941,17.75,13958.922,8.35,119.375,9.567,7.42,Década 2010
Azerbaijan,2011,AZE,9359018.0,145979441152.0,1.004,146.597,19.22,15663.72,9.61,139.215,7.382,5.035,Década 2010
Azerbaijan,2012,AZE,9485577.0,149144109056.0,1.014,151.168,21.7,15936.576,11.51,146.175,4.993,3.303,Década 2010
Azerbaijan,2013,AZE,9614478.0,157789339648.0,0.98,154.652,22.03,16085.35,11.68,150.376,4.277,2.765,Década 2010
Azerbaijan,2014,AZE,9741879.0,162216067072.0,0.97,157.287,23.32,16145.47,12.5,153.474,3.813,2.424,Década 2010
Azerbaijan,2015,AZE,9863485.0,163997089792.0,1.049,172.005,23.28,17438.529,12.3,167.28,4.725,2.747,Década 2010
Azerbaijan,2016,AZE,9976254.0,157812359168.0,1.08,170.489,23.57,17089.488,12.26,164.81,5.679,3.331,Década 2010
Azerbaijan,2017,AZE,10071569.0,158055383040.0,1.059,167.315,22.96,16612.637,12.03,162.238,5.077,3.035,Década 2010
Azerbaijan,2018,AZE,10152524.0,160426229760.0,1.069,171.55,23.82,16897.24,12.47,166.29,5.259,3.066,Década 2010
Bangladesh,2000,BGD,129193336.0,200830320640.0,0.678,136.121,14.87,1053.621,8.52,133.906,2.215,1.627,Década 2000
Bangladesh,2001,BGD,131670488.0,213178122240.0,0.73,155.585,16.39,1181.624,9.21,152.668,2.917,1.875,Década 2000
Bangladesh,2002,BGD,134139824.0,226307964928.0,0.689,156.023,17.6,1163.139,9.73,153.837,2.186,1.401,Década 2000
Bangladesh,2003,BGD,136503216.0,242360090624.0,0.68,164.916,18.59,1208.146,10.27,162.741,2.175,1.319,Década 2000
Bangladesh,2004,BGD,138789728.0,260420370432.0,0.672,175.079,23.26,1261.467,12.95,172.915,2.164,1.236,Década 2000
Bangladesh,2005,BGD,140912592.0,280327127040.0,0.677,189.647,25.43,1345.851,14.13,187.493,2.154,1.136,Década 2000
Bangladesh,2006,BGD,142628832.0,303335342080.0,0.677,205.209,29.25,1438.764,16.62,203.058,2.151,1.048,Década 2000
Bangladesh,2007,BGD,144135936.0,327171244032.0,0.642,210.167,29.21,1458.119,16.85,208.02,2.148,1.022,Década 2000
Bangladesh,2008,BGD,145421328.0,349580427264.0,0.636,222.289,32.32,1528.589,18.56,219.569,2.72,1.224,Década 2000
Bangladesh,2009,BGD,146706816.0,372835123200.0,0.654,243.676,35.07,1660.972,20.48,242.426,1.25,0.513,Década 2000
Bangladesh,2010,BGD,148391136.0,400257024000.0,0.625,250.177,38.49,1685.93,22.11,248.015,2.162,0.864,Década 2010
Bangladesh,2011,BGD,150211008.0,431620194304.0,0.629,271.34,41.66,1806.394,23.86,268.757,2.584,0.952,Década 2010
Bangladesh,2012,BGD,152090656.0,458682957824.0,0.643,294.774,45.84,1938.148,26.47,292.377,2.397,0.813,Década 2010
Bangladesh,2013,BGD,154030144.0,486328205312.0,0.631,306.7,50.04,1991.17,28.57,304.343,2.357,0.768,Década 2010
Bangladesh,2014,BGD,155961312.0,517114527744.0,0.615,318.27,52.59,2040.698,30.06,316.264,2.006,0.63,Década 2010
Bangladesh,2015,BGD,157830000.0,552394686464.0,0.697,385.227,55.59,2440.769,30.89,382.249,2.978,0.773,Década 2010
Bangladesh,2016,BGD,159784576.0,591216050176.0,0.653,385.996,64.84,2415.728,35.39,383.013,2.983,0.773,Década 2010
Bangladesh,2017,BGD,161793968.0,636054798336.0,0.634,403.533,68.91,2494.115,37.1,400.093,3.44,0.852,Década 2010
Bangladesh,2018,BGD,163683952.0,686521778176.0,0.627,430.493,73.96,2630.028,40.01,427.451,3.043,0.707,Década 2010
Belarus,2000,BLR,10256489.0,91419115520.0,2.79,255.06,24.54,24868.184,12.01,254.98,0.08,0.031,Década 2000
Belarus,2001,BLR,10201212.0,94624129024.0,2.62,247.96,23.56,24306.926,11.53,247.872,0.088,0.036,Década 2000
Belarus,2002,BLR,10135391.0,98263244800.0,2.611,256.526,24.87,25309.941,12.17,256.441,0.085,0.033,Década 2000
Belarus,2003,BLR,10065881.0,103937826816.0,2.449,254.586,25.03,25292.014,12.25,254.505,0.081,0.032,Década 2000
Belarus,2004,BLR,9999713.0,114486460416.0,2.49,285.081,29.34,28508.881,14.36,284.983,0.098,0.034,Década 2000
Belarus,2005,BLR,9935166.0,123858051072.0,2.294,284.15,29.11,28600.459,14.24,284.044,0.106,0.037,Década 2000
Belarus,2006,BLR,9874700.0,134674022400.0,2.244,302.147,29.85,30598.045,14.6,302.038,0.109,0.036,Década 2000
Belarus,2007,BLR,9825990.0,144615653376.0,2.038,294.774,29.88,29999.406,14.62,294.627,0.146,0.05,Década 2000
Belarus,2008,BLR,9787829.0,157577084928.0,1.895,298.66,32.9,30513.402,16.09,298.36,0.3,0.1,Década 2000
Belarus,2009,BLR,9757710.0,156010315776.0,1.811,282.563,28.48,28957.873,13.92,282.006,0.556,0.197,Década 2000
Belarus,2010,BLR,9731426.0,166239846400.0,1.842,306.248,32.8,31470.039,16.03,305.462,0.786,0.257,Década 2010
Belarus,2011,BLR,9706983.0,173124534272.0,1.737,300.733,30.24,30981.086,14.78,299.984,0.749,0.249,Década 2010
Belarus,2012,BLR,9693754.0,176014524416.0,1.848,325.298,28.94,33557.434,14.12,324.441,0.856,0.263,Década 2010
Belarus,2013,BLR,9691143.0,177742299136.0,1.659,294.823,29.6,30421.854,14.39,293.895,0.928,0.315,Década 2010
Belarus,2014,BLR,9693741.0,180852932608.0,1.631,294.944,32.63,30426.229,15.89,294.046,0.898,0.304,Década 2010
Belarus,2015,BLR,9700609.0,173928284160.0,1.535,267.03,32.02,27527.16,15.58,266.076,0.954,0.357,Década 2010
Belarus,2016,BLR,9708111.0,168715976704.0,1.617,272.842,31.55,28104.533,15.29,271.691,1.151,0.422,Década 2010
Belarus,2017,BLR,9707874.0,172987875328.0,1.606,277.869,32.46,28623.031,15.59,275.749,2.119,0.763,Década 2010
Belarus,2018,BLR,9695573.0,178435260416.0,1.722,307.253,36.66,31689.998,17.64,305.329,1.923,0.626,Década 2010
Belgium,2000,BEL,10264351.0,345736773632.0,2.15,743.348,82.79,72420.406,22.42,603.482,3.221,0.433,Década 2000
Belgium,2001,BEL,10309249.0,349022420992.0,2.111,736.859,78.63,71475.5,20.43,602.887,3.31,0.449,Década 2000
Belgium,2002,BEL,10355569.0,355720200192.0,2.062,733.474,80.94,70828.992,20.91,597.305,3.519,0.48,Década 2000
Belgium,2003,BEL,10402550.0,358964166656.0,2.122,761.691,83.57,73221.562,21.89,626.13,3.707,0.487,Década 2000
Belgium,2004,BEL,10456164.0,372527267840.0,2.053,764.62,82.92,73126.234,21.58,629.156,4.636,0.606,Década 2000
Belgium,2005,BEL,10516979.0,380849782784.0,1.985,756.118,84.1,71894.961,21.49,618.787,6.553,0.867,Década 2000
Belgium,2006,BEL,10582970.0,390897631232.0,1.94,758.241,83.07,71647.289,20.71,621.708,9.171,1.21,Década 2000
Belgium,2007,BEL,10653698.0,404735590400.0,1.886,763.469,86.56,71662.344,21.19,621.806,10.805,1.415,Década 2000
Belgium,2008,BEL,10726720.0,408314871808.0,1.9,775.734,82.81,72317.906,19.91,639.172,13.687,1.764,Década 2000
Belgium,2009,BEL,10801357.0,399533047808.0,1.792,715.849,89.67,66274.0,21.89,571.008,18.292,2.555,Década 2000
Belgium,2010,BEL,10877948.0,412203548672.0,1.855,764.721,92.87,70300.141,22.54,612.624,24.402,3.191,Década 2010
Belgium,2011,BEL,10955742.0,420970561536.0,1.695,713.592,89.05,65134.078,19.56,556.806,29.101,4.078,Década 2010
Belgium,2012,BEL,11031140.0,421100945408.0,1.627,684.924,81.42,62090.016,18.72,543.644,35.258,5.148,Década 2010
Belgium,2013,BEL,11103260.0,421204131840.0,1.666,701.93,81.72,63218.379,17.0,552.079,38.324,5.46,Década 2010
Belgium,2014,BEL,11176727.0,428582862848.0,1.519,650.872,70.94,58234.559,15.32,523.214,40.042,6.152,Década 2010
Belgium,2015,BEL,11248306.0,434918719488.0,1.512,657.443,68.12,58448.152,16.73,545.295,44.693,6.798,Década 2010
Belgium,2016,BEL,11316837.0,439359012864.0,1.615,709.499,83.96,62694.066,15.71,551.696,45.998,6.483,Década 2010
Belgium,2017,BEL,11384491.0,447723831296.0,1.599,716.052,84.93,62897.129,16.06,557.653,50.562,7.061,Década 2010
Belgium,2018,BEL,11448598.0,454384320512.0,1.572,714.219,73.52,62384.855,16.26,587.776,53.84,7.538,Década 2010
Brazil,2000,BRA,175873712.0,1734491242496.0,1.359,2356.764,342.58,13400.32,29.67,1339.321,1000.287,42.443,Década 2000
Brazil,2001,BRA,178211888.0,1780379287552.0,1.291,2297.833,323.17,12893.828,32.45,1371.323,886.256,38.569,Década 2000
Brazil,2002,BRA,180476688.0,1857599307776.0,1.265,2350.13,340.29,13021.791,31.26,1367.077,944.3,40.181,Década 2000
Brazil,2003,BRA,182629280.0,1902060896256.0,1.259,2394.621,358.9,13111.923,30.62,1360.113,997.334,41.649,Década 2000
Brazil,2004,BRA,184722048.0,2036566851584.0,1.233,2511.056,381.17,13593.7,35.99,1433.446,1045.503,41.636,Década 2000
Brazil,2005,BRA,186797344.0,2127880912896.0,1.211,2576.396,395.72,13792.465,36.34,1454.032,1095.285,42.512,Década 2000
Brazil,2006,BRA,188820688.0,2239747850240.0,1.182,2647.395,411.93,14020.683,36.9,1487.402,1122.438,42.398,Década 2000
Brazil,2007,BRA,190779456.0,2405103566848.0,1.172,2817.879,437.17,14770.351,37.5,1559.18,1225.19,43.479,Década 2000
Brazil,2008,BRA,192672320.0,2559006998528.0,1.149,2939.233,454.69,15255.087,48.03,1648.513,1253.053,42.632,Década 2000
Brazil,2009,BRA,194517552.0,2587477671936.0,1.128,2918.588,458.67,15004.24,38.42,1554.695,1329.17,45.542,Década 2000
Brazil,2010,BRA,196353504.0,2816706084864.0,1.131,3185.037,510.78,16220.931,53.62,1749.447,1396.908,43.858,Década 2010
Brazil,2011,BRA,198185296.0,2965069889536.0,1.112,3295.79,527.39,16629.84,49.34,1806.344,1447.993,43.935,Década 2010
Brazil,2012,BRA,199977712.0,3022025654272.0,1.123,3392.321,547.16,16963.494,64.43,1935.516,1414.605,41.7,Década 2010
Brazil,2013,BRA,201721776.0,3112905998336.0,1.116,3473.939,563.49,17221.439,85.74,2046.477,1387.057,39.927,Década 2010
Brazil,2014,BRA,203459648.0,3128572510208.0,1.139,3564.418,581.86,17519.043,102.06,2139.918,1384.521,38.843,Década 2010
Brazil,2015,BRA,205188208.0,3270706200576.0,1.075,3516.957,571.57,17140.15,97.39,2070.909,1407.973,40.034,Década 2010
Brazil,2016,BRA,206859584.0,2889037381632.0,1.188,3432.166,571.4,16591.764,77.78,1916.32,1475.092,42.978,Década 2010
Brazil,2017,BRA,208504960.0,2926999240704.0,1.183,3462.993,581.16,16608.686,82.33,1945.812,1476.988,42.651,Década 2010
Brazil,2018,BRA,210166592.0,2965401501696.0,1.172,3475.968,594.14,16539.109,74.63,1857.108,1579.067,45.428,Década 2010
Bulgaria,2000,BGR,8097694.0,70102818816.0,3.103,217.501,40.6,26859.672,15.77,158.017,7.904,3.634,Década 2000
Bulgaria,2001,BGR,8034863.0,72164990976.0,3.115,224.82,43.45,27980.561,17.79,164.595,5.103,2.27,Década 2000
Bulgaria,2002,BGR,7974804.0,75728076800.0,2.88,218.066,42.09,27344.377,15.85,155.022,6.404,2.937,Década 2000
Bulgaria,2003,BGR,7917745.0,79961358336.0,2.82,225.451,42.29,28474.164,17.63,168.577,8.784,3.896,Década 2000
Bulgaria,2004,BGR,7865314.0,85445484544.0,2.551,217.999,41.4,27716.521,17.25,162.37,9.132,4.189,Década 2000
Bulgaria,2005,BGR,7815221.0,91870126080.0,2.571,236.2,43.93,30223.08,16.86,172.514,12.433,5.264,Década 2000
Bulgaria,2006,BGR,7766040.0,98526781440.0,2.444,240.772,45.48,31003.193,17.4,175.432,12.116,5.032,Década 2000
Bulgaria,2007,BGR,7719035.0,106110869504.0,2.194,232.765,42.9,30154.662,20.21,184.773,8.259,3.548,Década 2000
Bulgaria,2008,BGR,7674912.0,112832528384.0,2.041,230.313,44.56,30008.596,20.65,179.453,8.35,3.626,Década 2000
Bulgaria,2009,BGR,7634737.0,109081829376.0,1.854,202.215,42.33,26486.121,18.75,150.882,10.448,5.167,Década 2000
Bulgaria,2010,BGR,7592271.0,110804590592.0,1.909,211.541,45.98,27862.668,20.1,154.662,16.265,7.689,Década 2010
Bulgaria,2011,BGR,7543128.0,113286381568.0,1.984,224.733,49.95,29793.07,23.98,170.472,11.075,4.928,Década 2010
Bulgaria,2012,BGR,7488347.0,113317797888.0,1.885,213.658,46.48,28532.125,20.4,156.513,15.612,7.307,Década 2010
Bulgaria,2013,BGR,7431169.0,114286280704.0,1.733,198.108,43.04,26659.102,17.6,140.885,20.162,10.177,Década 2010
Bulgaria,2014,BGR,7372142.0,115783073792.0,1.827,211.55,46.92,28695.912,19.09,148.925,21.377,10.105,Década 2010
Bulgaria,2015,BGR,7309255.0,119894269952.0,1.874,224.68,48.7,30739.168,19.98,159.541,25.387,11.299,Década 2010
Bulgaria,2016,BGR,7245982.0,123884560384.0,1.72,213.117,44.56,29411.801,17.55,151.685,20.905,9.809,Década 2010
Bulgaria,2017,BGR,7182430.0,128228638720.0,1.701,218.174,44.93,30376.139,18.82,160.054,18.421,8.443,Década 2010
Bulgaria,2018,BGR,7117424.0,132183449600.0,1.655,218.818,46.54,30743.955,17.27,150.332,27.547,12.589,Década 2010
Canada,2000,CAN,30683316.0,1138677121024.0,3.203,3647.49,588.42,118875.336,126.22,2356.577,1085.778,29.768,Década 2000
Canada,2001,CAN,31002768.0,1162073341952.0,3.074,3572.098,572.37,115218.68,127.11,2350.008,1007.382,28.201,Década 2000
Canada,2002,CAN,31322400.0,1200474947584.0,3.077,3693.393,583.93,117915.383,124.8,2428.989,1054.336,28.547,Década 2000
Canada,2003,CAN,31619456.0,1225605382144.0,3.028,3711.021,572.38,117365.117,125.78,2495.393,1008.656,27.18,Década 2000
Canada,2004,CAN,31911670.0,1267051659264.0,2.974,3768.068,582.41,118078.047,118.73,2508.973,1010.894,26.828,Década 2000
Canada,2005,CAN,32215914.0,1311262900224.0,2.893,3793.256,606.47,117744.773,121.7,2469.933,1072.182,28.265,Década 2000
Canada,2006,CAN,32531864.0,1349429624832.0,2.795,3771.95,592.63,115946.312,112.19,2464.582,1041.744,27.618,Década 2000
Canada,2007,CAN,32862458.0,1381196103680.0,2.835,3915.844,612.97,119158.602,119.77,2579.457,1084.499,27.695,Década 2000
Canada,2008,CAN,33218542.0,1398902882304.0,2.766,3869.268,614.84,116479.148,114.31,2505.881,1106.266,28.591,Década 2000
Canada,2009,CAN,33593920.0,1361508171776.0,2.731,3717.698,595.13,110665.805,103.26,2391.977,1085.967,29.211,Década 2000
Canada,2010,CAN,33963416.0,1407421775872.0,2.666,3752.479,581.82,110485.93,102.09,2469.195,1043.5,27.808,Década 2010
Canada,2011,CAN,34323536.0,1455579594752.0,2.675,3893.982,611.54,113449.32,101.06,2532.39,1115.566,28.648,Década 2010
Canada,2012,CAN,34691876.0,1479801044992.0,2.639,3905.844,612.27,112586.703,95.07,2525.139,1132.844,29.004,Década 2010
Canada,2013,CAN,35063696.0,1514897276928.0,2.64,3999.052,637.73,114051.086,95.34,2571.458,1158.95,28.981,Década 2010
Canada,2014,CAN,35404616.0,1552197222400.0,2.582,4007.746,636.09,113198.414,93.88,2600.671,1130.124,28.198,Década 2010
Canada,2015,CAN,35732120.0,1565171122176.0,2.577,4033.862,638.95,112891.758,94.35,2610.263,1162.338,28.815,Década 2010
Canada,2016,CAN,36113532.0,1586146836480.0,2.509,3979.017,644.88,110180.789,93.41,2538.53,1181.741,29.699,Década 2010
Canada,2017,CAN,36554344.0,1636443488256.0,2.469,4039.605,644.7,110509.586,88.18,2579.988,1202.723,29.773,Década 2010
Canada,2018,CAN,37035260.0,1669401542656.0,2.442,4076.074,635.89,110059.281,84.38,2644.456,1177.656,28.892,Década 2010
Chile,2000,CHL,15351803.0,232506474496.0,1.322,307.391,38.9,20023.135,13.71,246.58,60.812,19.783,Década 2000
Chile,2001,CHL,15523973.0,238843494400.0,1.312,313.345,40.62,20184.58,12.22,244.261,69.084,22.047,Década 2000
Chile,2002,CHL,15693798.0,242409652224.0,1.323,320.801,42.37,20441.285,12.6,247.417,73.385,22.875,Década 2000
Chile,2003,CHL,15859114.0,249686491136.0,1.292,322.49,45.14,20334.662,14.18,251.507,70.983,22.011,Década 2000
